ID,Comune,Provincia,Tipologia,Nome,Via,Citta,CAP,mail,Telefono
981,52032,52,Ristorante,Osteria Da Trombicche,Via Delle Terme 66,Siena,53100,dando.pantera@gmail.com,0577  288089
982,52032,52,Ristorante,Hostaria Il Rialto,"Via Del Rialto, 4",Siena,53100,info@hostariarialto.it,0577  236580
983,52032,52,Ristorante,"Ristorante ""casa Mia""","Strada Chiantigiana, 99","Malafrasca, Siena",53100,silvestriettore@tin.it,0577  47070
984,52032,52,Ristorante,Il Mestolo,Via Fiorentina 81,Siena,53100,ilmestolo@libero.it,0577  51531
985,50030,50,Ristorante,"Ristorante ""la Cantina""","Via 20 Settembre, 10",Riparbella,56046,Indirizzo posta elettronica non fornito,0586  699072
986,50030,50,Ristorante,Trattoria Del Papero,"Via Della Madonna, 8",Riparbella,56046,info@trattoriadelpapero.it,0586  699299
987,50030,50,Ristorante,Trattoria Del Papero,Via Della Madonna 8,Riparbella,56046,trattoriadelpapero@gmail.com,0058  6/699299/cell.3461623538
988,52033,52,Ristorante,Ristorante Walter Redaelli,"Via Xxi Aprile, 26","Bettolle, Sinalunga",53048,info@ristoranteredaelli.it,0577  623447
989,52033,52,Bottega,La Cognata Giuseppe,"Via Xx Settembre, 9",Sinalunga,53048,Indirizzo posta elettronica non fornito,0577  679813
990,52033,52,Ristorante,Opera Teatro Del Gusto,Centro Commerciale Le Rotonde,"Bettolle, Sinalunga",53048,info@ristorante-opera.it,0577  624192
991,52033,52,Bottega,Alimentari La Cognata Giuseppe,Piazza Xx Settembre N° 9,Sinalunga,53048,kixsina@hotmail.it,0392  7158149
992,49017,49,Ristorante,L'approdo,"Via Dei Cavalleggeri, 129-133",Rosignano Marittimo,57016,mario.quaglierini@gmail.com,0586  788118
993,49017,49,Ristorante,Ristoirante La Fazenda,Via Dei Polveroni 3,"Vada, Rosignano Marittimo",57016,fazenda2015@libero.it,0348  0137510
994,49017,49,Bottega,Nonno Burgas,"Piazza Monte Alla Rena, 47",Rosignano Marittimo,57016,Indirizzo posta elettronica non fornito,0586  763351
995,49017,49,Ristorante,La Tettoia,"Lungomare Monte Alla Rena, 17",Rosignano Marittimo,57016,Indirizzo posta elettronica non fornito,0586  764252
996,49017,49,Ristorante,Qui Si Mangia Male Da Aldo,"Via Mascagni, 51-53",Rosignano Marittimo,57016,cilla237@yahoo.it,0586  760368
997,49017,49,Ristorante,Ristorante Enoteca Graziani,Via Per Rosignano,"Vada, Rosignano Marittimo",57016,info@enotecagraziani.com,0586  788244
998,49017,49,Ristorante,Il Giardino Delle 4 Stagioni,"Via Giardino, 2",Rosignano Marittimo,57016,Indirizzo posta elettronica non fornito,0586  790718
999,49017,49,Ristorante,"Ristorante ""enopizza E Rist‗""","Via Della Cava, 115","Solvay, Rosignano Marittimo",57016,info@enopizzaeristo.it,0586  793284
1000,49017,49,Ristorante,Nonna Isola,Via Aurelia 558,"Castiglioncello, Rosignano Marittimo",57016,enrico.faccenda@gmail.com,0686  753800
1001,49017,49,Ristorante,Il Cardellino,Via Della Pineta 16,"Castiglioncello, Rosignano Marittimo",57016,info@ilcardellino.net,0586  753618
1002,49017,49,Ristorante,Osteria Il Sigillo,"Via Poggio San Rocco, 4",Rosignano Marittimo,57016,osteria.il.sigillo@tiscali.it,0586  764737
1003,49017,49,Ristorante,Ristorante Lounge Bar Il Cardellino,Via Della Pineta,"Castiglioncello, Rosignano Marittimo",57016,info@ilcardellino.net,0586  753618
1004,49017,49,Ristorante,Il Peschereccio,Via Marconi 2/a,"Castiglioncello, Rosignano Marittimo",57016,ariacafe@hotmail.it,0586  752045
1005,49017,49,Ristorante,Dalla Wilma Bistrot,Piazza Della Vittoria 8,"Castiglioncello, Rosignano Marittimo",57016,mattioliwilma@libero.it,0586  751013
1006,49017,49,Bottega,La Mangiatoia,Via Biagi N°9,"Castiglioncello, Rosignano Marittimo",57016,francesco_buresta@fastwebnet.it,0347  5851447
1007,49017,49,Ristorante,La Capanna Dello Zio Tom,Via Del Quercetano 1/c,"Castiglioncello, Rosignano Marittimo",57016,raffy.deddy@tiscali.it,0334  3974542
1008,49017,49,Ristorante,Osteria Bacco & La Volpe,"Via Dei Poderini, 1","Castelnuovo Della Misericordia, Rosignano Marittimo",57016,info@baccoelavolpe.it,0586  744323
1009,49017,49,Ristorante,Station Gallery 923,Via Aurelia 923,"Castiglioncello, Rosignano Marittimo",57016,v.lipari@yahoo.it,0586  752505
1010,49017,49,Ristorante,Melý Mel‗,"Via Aurelia, 570","Castiglioncello, Rosignano Marittimo",57016,ristorantemelimelo@hotmail.it,0586  752269
1011,49017,49,Ristorante,Il Casale Mancini,"Via Della Torre, 41","Vada, Rosignano Marittimo",57016,info@casalemancini.it,039.  0586789
1012,49018,49,Ristorante,Ristorante Uovo A Mare,Via Montecristo,"San Vincenzo, Campiglia Marittima",57027,giorgio.niocciolini@indal2000.it,0339  1680262
1013,49018,49,Ristorante,Il Paradisino Beach,"Via Della Principessa, 26",San Vincenzo,57027,Indirizzo posta elettronica non fornito,0565  705132
1014,49018,49,Ristorante,Ristorante Il Sale,Strada S Bartolo 100,"San Vincenzo, Castagneto Carducci",57024,dennybruci@hotmail.com,0565  705132
1015,49018,49,Ristorante,Serendipity,Via Sicilia 8,San Vincenzo,57028,tedeschi28@gmail.com,0565  705265
1016,49018,49,Bottega,Eno Alimentari Il Girasole,"Corso Italia, 53",San Vincenzo,57027,Indirizzo posta elettronica non fornito,0347  .2583841
1017,49018,49,Bottega,Il Cacito,"Corso Vittorio Emanuele Ii, 83","0565 703922, San Vincenzo",57027,Indirizzo posta elettronica non fornito,0565  703922
1018,49018,49,Ristorante,Il Salino,Piazza Vittorio Veneto 5,San Vincenzo,57027,nerigiulio@libero.it,0393  9678145
1019,49018,49,Ristorante,La Perla Del Mare,Via Della Meloria 9,San Vincenzo,57027,info@laperladelmare.it,0565  702113
1020,49018,49,Ristorante,"Ristorante ""mum And Dad""","Via V. Emanuele, 141",San Vincenzo,57027,risotrantemumanddad@hotmail.it,0565  702233
1021,50011,50,Ristorante,"Ristorante ""il Tinaio""","Via Cavour, 22","Sasso Pisano,",56041,Indirizzo posta elettronica non fornito,0058  826097-26023
1022,52017,52,Ristorante,Osteria Il Ristoro,Via Corsano Grotti 574,"Fraz. Ville Di Corsano, Monteroni D'arbia",53014,info@osteriailristoro.it,0057  7377912347/6198246
1023,49020,49,Ristorante,Giorgio Nocciolini Catering Per Eventi E Banqueting,Località Pratini Suvereto,Suvereto,57028,giorgio.nocciolini@indal2000.it,0339  1680262
1024,49020,49,Bottega,La Cantina Di Gigi,Via Piave 3,Suvereto,57028,Indirizzo posta elettronica non fornito,0565  .829125
1025,50040,50,Ristorante,"Ristorante ""castero Banca Della Bistecca""","Via G. Galilei, 1 - Lavaiano Di Lari","Lavaiano, Lari",56030,castero57@gmail.com,0587  616121
1026,49020,49,Ristorante,"Ristorante ""manuelina""",Indirizzo Non Specificato,"Acquari, Suvereto",57028,Indirizzo posta elettronica non fornito,0056  5829185-3381833924
1027,49020,49,Ristorante,Antica Osteria Dei Tre Briganti,Via Mattetti 45,Suvereto,57028,trebriganti@hotmail.it,0565  829116
1028,49020,49,Ristorante,Associazione Stampa Agroalimentare,"Via Don Minzoni, 37",Suvereto,57028,bisalogi64@gmail.com,0565  828294
1029,49020,49,Bottega,Vecchi Sapori,"Via Magenta, 2",Suvereto,57028,Indirizzo posta elettronica non fornito,0340  .3204244
1030,49020,49,Ristorante,La Loggia,Via Magenta 6/8,Suvereto,57028,daniela.cuffa@hotmail.it,0565  827136
1031,49020,49,Ristorante,Ristorante Da Ghigo,Via Di Casalappi,Suvereto,57027,jaocopo88p@gmail.com,0565  845153
1032,50019,50,Ristorante,La Terrazza Sul Borgo,Montecatini Val Di Cecina,Montecatini Val Di Cecina,56040,parro1966@icloud.com,0588  30052
1033,50019,50,Ristorante,Taverna Del Minatore,Località La Miniera 12,Montecatini Val Di Cecina,56040,info@vacanzelaminiera.it,0588  30026
1034,50031,50,Ristorante,A Casa Mia,"Via Calcesana, 10","Ghezzano, San Giuliano Terme",56010,ristoranteacasamia@alice.it,0508  79265
1035,50031,50,Ristorante,Ostera Dell'usignolo,"Via Lazzeri, 10","Ghezzano, San Giuliano Terme",56017,Indirizzo posta elettronica non fornito,0340  4650140
1036,50031,50,Bottega,La Bottega Del Goloso,Via Calcesana,San Giuliano Terme,56010,lauragrassi19@hotmail.com,0508  70798
1037,50031,50,Ristorante,L'arte Del Bere E...,"Via G. Carducci, 62","La Fontina, San Giuliano Terme",56017,info@lartedelberee.it,0508  754079
1038,50031,50,Ristorante,"Ristorante ""la Faeta""","Via S. Rocco, 21","Asciano, San Giuliano Terme",56017,Indirizzo posta elettronica non fornito,0508  55979
1039,50031,50,Ristorante,Locanda Sant'agata,Via Ss12 Dell'abetone E Del Brennero Km 5+812,San Giuliano Terme,56017,info@locandasantagata.it,0508  20328
1040,50031,50,Ristorante,Ristorante Dei Lorena,Largo Shelley 18,San Giuliano Terme,56017,info@bagnidipisa.com,0050  /8850501
1041,50031,50,Bottega,Macelleria Giusti,Via Xx Settembre,San Giuliano Terme,56017,ketty.giusti@yahoo.it,0508  15025
1042,50031,50,Ristorante,Osteria All'ussero Da Antonio,"Via Statale Abetone,50","Rigoli, San Giuliano Terme",56017,osteriaussero@gmail.com,0331  5791910
1043,50031,50,Ristorante,Villa Poschi Ristorante Le Arcate,"Via Statale Abetone, 212","Pugnano, San Giuliano Terme",56017,info@villaposchi.it,0508  50105
1044,50032,50,Ristorante,"Ristorante ""genovini""","Via Balconevisi, 2","Genovini, San Miniato",56028,Indirizzo posta elettronica non fornito,0571  460116
1045,50032,50,Ristorante,Podere Del Grillo,"Via Serra, N. 3",San Miniato,56028,poderedelgrillo@gmail.com,0571  409379
1046,50032,50,Ristorante,Ristorante Castelvecchio - Villa Sonnino,"Via Castelvecchio, 9",San Miniato,56028,direzione@villasonnino.com,0571  484033
1047,50032,50,Ristorante,Antico Ristoro Le Colombaie,Via Montanelli,"La Catena, San Miniato",56028,info@lecolombaie.eu,0571  484220
1048,50027,50,Ristorante,Ristorante Il Geranio,"Via Roncalli, 18",Pomarance,56045,info@hotelilpomarancio.com,0588  64616
1049,50027,50,Ristorante,Ristorante Pizzeria Il Pomarancino,Via Roncalli 18,Pomarance,54064,hotelpomarancio@gmail.com,0588  62011
1050,52032,52,Ristorante,Fori Porta,Via Claudio Tolomei 1,"Valli, Siena",53100,info@foriportasiena.it,0057  7222100-3347799552
1051,52019,52,Ristorante,Il Libridinoso,"Via Delle Carceri, 13",Murlo,53016,barceldona@hotmail.it,0577  046541
1052,52021,52,Ristorante,Baccus L'osteria,"Corso Rosellino, 70",Pienza,53026,Baccus.osteria@libero.it,0578  749080
1053,52021,52,Ristorante,Dal Falco,Piazza D.alighieri 3,Pienza,53026,ristorantedalfalcopienza@hotmail.it,0578  748551
1054,52021,52,Bottega,Monaci  Remo Srl Prodotti Tipici,"Via Piccolomini, 2",Pienza,53026,info@monaciremo.it,0578  748511
1055,52021,52,Ristorante,"Ristorante ""la Pergola""","Via Dell'acero, 2",Pienza,53026,Indirizzo posta elettronica non fornito,0578  748051
1056,50009,50,Ristorante,"Ristorante ""vito Re Della Pizza""","Via Della Chiesa, 25","Orentano, Castelfranco Di Sotto",56022,info@vitoredellapizza.com,0583  23005
1057,50009,50,Ristorante,Trattoria Pizzeria Il Ponte,"Via A. De Gasperi, 39",Castelfranco Di Sotto,56022,Indirizzo posta elettronica non fornito,0571  486140
1058,50009,50,Ristorante,Il Barrino,"Via Guido Rossa, 1",Castelfranco Di Sotto,56022,barrino@yahoo.it,0347  3891837-3474955231
1059,48017,48,Ristorante,Borgo San Jacopo,Via Borgo San Jacopo 32/r,Firenze,50125,bsj@lungarnocollection.com,0552  81661
1060,50035,50,Ristorante,"Ristorante ""il Poeta""","Via Provinciale Francesca Nord, 246","Ponticelli, Santa Maria A Monte",56020,Indirizzo posta elettronica non fornito,0587  705200
1061,52006,52,Ristorante,Il Convito Di Curina,S.p. 62 N. 24 Località Curina,"Loc. Curina, Castelnuovo Berardenga",53010,Indirizzo posta elettronica non fornito,0577  355647
1062,52006,52,Ristorante,"Ristorante ""vecchia Osteria""","Via Della Certosa, 11/13","Ponte A Bozzone, Castelnuovo Berardenga",53010,info@vecchia-osteria.it,0577  356808
1063,52006,52,Ristorante,La Taverna Della Berardenga,"Via Chianti, 70/ 74",Castelnuovo Berardenga,53019,info@tavernadellaberardenga.it,0577  355547
1064,52003,52,Ristorante,Osteria La Via Di Mezzo,"Via Soccini, 53",Buonconvento,53022,info@osteriadimezzo.com,0577  806320
1065,52003,52,Bottega,Non Solo Formaggio Di Cucca Lisa,"Viale Della Libertà, 1","0577 846200, Buonconvento",53022,Indirizzo posta elettronica non fornito,0577  849254
1066,53002,53,Ristorante,Osteria Il Braciere,Località Marrucheti 2,"Marrucheti, Campagnatico",58042,osteria.ilbraciere@gmail.com,0564  998322
1067,52022,52,Ristorante,Osteria Da Camillo,"Via Della Repubblica, 120",Poggibonsi,53036,dacamillo@paginesi.it,0577  935655
1068,52022,52,Ristorante,Trattoria Piazza Di Gioco,"Via Becheroni, 7",Poggibonsi,53036,tconfortini@confcommercio.siena.it,0577  936531
1069,52022,52,Ristorante,Osteria Al Torrione,Località Il Torrione 2,"Il Torrione, Poggibonsi",53036,osteria.b@libero.it,0057  7/979212
1070,52022,52,Ristorante,Alcide,Viale Marconi 67a,Poggibonsi,53036,info@hotelalcide.com,0577  937501
1071,52036,52,Bottega,I Sapori Dei 30,Via Santa Maria Della Scala 2 - Castelmuzio,"Castelmuzio, Trequanda",53020,Info@isaporidei30.com,0335  5478839
1072,52036,52,Bottega,I Sapori Dei 30,Via Santa Maria Della Scala 2 - Castelmuzio,"Castelmuzio, Trequanda",53020,Info@isaporidei30.com,0335  5478839
1073,52036,52,Ristorante,Osteria Di Donatella,Località Colle,"Il Colle, Trequanda",53020,pr@cinellicolombini.it,0577  662108
1074,52036,52,Ristorante,"Ristorante Enoteca Wines & Cocktails Bar "" Il Conte Matto """,Via Taverne 40,"Porta Al Sole ( La Parte Pi¨ Panoramica Del Paese ), Trequanda",53020,ainoconte@vodafone.it,0577  .662079
1075,52005,52,Bottega,Macelleria Stiaccini Sas Di Stiaccini Riccardo E C.,"Via Ferruccio, 33",Castellina In Chianti,53011,Indirizzo posta elettronica non fornito,0577  740558
1076,52005,52,Ristorante,Antica Trattoria La Torre,"Piazza Del Comune, 15",Castellina In Chianti,53011,info@anticatrattorialatorre.com,0577  740236
1077,52005,52,Ristorante,"Prco, Ristorante, Piscina Trasqua",Località Trasqua,"Loc. Trasqua, Castellina In Chianti",53011,info@osteriailristoro.it,0577  743047
1078,52005,52,Bottega,Agricola Chiantigiana Casafrassi,Località Casafrassi,"Casafrassi, Castellina In Chianti",53011,casafrassi@gmail.com,0577  740621
1079,52023,52,Bottega,Porciatti L. & A. Snc,"Piazza  4  Novembre, 1",Radda In Chianti,53017,info@casaporciatti.it,0577  738234
1080,50016,50,Bottega,La Botteghina D'aurora,Piazza V.veneto 19,Lajatico,56030,infurnagaetano@libero.it,0058  7/643194
1081,50016,50,Ristorante,Agriturismo Bellavista Toscana,Via Aldo Moro N.11,"Località Bellavista, Lajatico",56030,bellavistatoscanasenior@gmail.com,0327  8556949
1082,52007,52,Ristorante,Taverna Del Pian Delle Mura,"Via Delle Casine, 12","Vivo D'orcia, Castiglione D'orcia",53023,info@tavernapiandellemura.it,0577  874009
1083,52007,52,Ristorante,I Tre Rioni,Via Campotondo 3,"Campiglia D'orcia, Castiglione D'orcia",53023,mail@itrerioni.com,0577  872015
1084,52007,52,Ristorante,La Taverna Di Pian Delle Mura,"Via Delle Casine, 12 - Fraz. Vivo D'orcia","La Taverna Pian Delle Mura Sas, Castiglione D'orcia",53023,info@tavernapiandellemura.it,0577  874009
1085,52007,52,Ristorante,"Ristorante ""i Tre Rioni""","Via Camporotondo, 3","Campiglia D'orcia,",53027,itrerioni@aruba.it,0577  872015
1086,53003,53,Ristorante,Terra Etrusca S.a.r.l.,"Via Piemonte, 6","Capalbio Stazione, Capalbio",58011,info@terraetrusca.it,0+39  0564898699
1087,53003,53,Ristorante,Ristorante Casale Nuovo,Strada Pedemontana 58,"Poggetti / Casale Nuovo, Capalbio",58011,c.ceravolo@albergocapalbio.it,0564  899017
1088,53003,53,Bottega,Bar La Mandria S.r.l.,Centro Di Pescia Fiorentina,"Capalbio Pescia Fiorentina, Capalbio",58011,valeriazizi18@gmail.com,0056  4-895219
1089,53003,53,Ristorante,Bar Ristorante Il Frantoio,Via Renato Fucini 10,Capalbio,58011,mc.monaci@gmail.com,0564  896484
1090,53003,53,Bottega,Enoteca La Torricella,Via Aurelia Km 125+500,"S.s.1 Aurelia Km 125+500, Capalbio",58011,daetrusco@fionline.it,0564  890083
1091,53004,53,Ristorante,Antico Molino D'orcia,Strada Prov.le 64,"Loc. Molino 1, Castel Del Piano",58033,info@anticomolinodorcia.it,0056  4/957438
1092,53004,53,Bottega,Alimentari Di Feri Alessandro,"Corso Nasini, 7",Castel Del Piano,58033,ferialessandro@alice.it,0564  955389
1093,53004,53,Ristorante,Antica Fattoria Del Grottaione,Via Della Piazza,"Montenero D'orcia, Castel Del Piano",58031,info@anticafattoriadelgrottaione.it,0564  954020
1094,52027,52,Bottega,La Pizzicheria,"Via S. Cassiano, 4","San Cassiano 4 E Cetona P.zza Garibaldi 241 Chiusi Scalo Via Pisacane 37 E Chiusi Città Via Porsenna, San Casciano Dei Bagni",53040,leonardo@gruppo-ferretti.com,0057  858361-3487830984
1095,50021,50,Bottega,Specialità Mucci,"Piazza Del Convento, 8",MONTEVERDI MARITTIMO,56040,Indirizzo posta elettronica non fornito,0565  784217
1096,53001,53,Ristorante,La Locanda Del Prete,Località Case Panardi 57/58,Arcidosso,58031,info@lalocandadelprete.it,0564  968059
1097,53001,53,Ristorante,"Ristorante ""le Aiuole""",Via Della Montagna,"Aiole, Arcidosso",58031,Indirizzo posta elettronica non fornito,0564  967300
1098,52011,52,Bottega,La Chianina Di Manieri,"Via Trieste, 19-23","Chiusi Stazione, Chiusi",53044,info@carnechianina.net,0578  21183
1099,52011,52,Bottega,"Fema ""la Pizzicheria""",Via Oslavia,"Chiusi Scalo, Chiusi",53043,leonardo@gruppo-ferretti.com,0057  8225285-3487830984
1100,52011,52,Bottega,Il Ritrovo Dei Sapori,S.s. 146,"Querce Al Pino, Chiusi",53043,ilritrovodeisapori@gmail.com,0578  274064
1101,52011,52,Ristorante,Il Patriarca,Località Querce Al Pino,"Querce Al Pino, Chiusi",53043,info@ilpatriarca.it,0578  274407
1102,52011,52,Bottega,Fufluns,Via Garibaldi 20,Chiusi,53043,danieleb1978@libero.it,0057  8244412-3479118355
1103,52011,52,Ristorante,Il Pesce D'oro,"Via Sbarchino, 36",Chiusi,53043,info@ristorantepescedoro.it,0578  21403
1104,52011,52,Bottega,"Fema ""la Pizzicheria""","Via Porsenna, 64",Chiusi,53043,Indirizzo posta elettronica non fornito,0578  223083
1105,52011,52,Ristorante,Osteria Etrusca,"Via Porsenna, 70",Chiusi,53043,info@osteriaetrusca.it,0578  222243
1106,52028,52,Ristorante,Ristoro Poggio A Issi,S.p. 69 Di Cellole Km 4.0,"Poggio A Issi - Larniano, San Gimignano",53037,info@poggioaissi.com,0331  1090152
1107,52028,52,Ristorante,Dulcisinfundo,"Vicolo Degli Innocenti,21",San Gimignano,53037,dulcis@dulcisinfundo.net,0577  941919
1108,52028,52,Ristorante,Ristorante Latini,Viale Dei Platani 1,"Badia A Elmi, San Gimignano",53037,info@ristorantelatini.com,0577  945019
1109,52012,52,Ristorante,Sbarbacipolla,Piazza Bartolomeo Scala 11,Colle Di Val D'elsa,53034,info@biosteria-sbarbacipolla.it,0057  7926701-3397030331
1110,52012,52,Bottega,Marzini,"Via Usimbaldi, 27",Colle Di Val D'elsa,53034,beatricemarzini@gmail.com,0577  920949
1111,52012,52,Bottega,Enoteca Il Salotto Di Fratiglioni Nicola & C. Sas,"Via Gracco Del Secco, 31",Colle Di Val D'elsa,53034,info@enotecailsalotto.com,0577  926983
1112,52012,52,Ristorante,Ristorante La Cartiera,Via Oberdan 5/8,Colle Di Val D'elsa,53034,ristorantecartiera@libero.it,0577  1882161
1113,52012,52,Ristorante,Ristorante Vento Mediceo,Via Oberdan 5,Colle Di Val D'elsa,53034,info.ventomediceo@gmail.com,0057  7924038338/6197400
1114,52012,52,Ristorante,"Ristorante ""da Simone""","Piazza Bartolomeo Scala, 11",Colle Di Val D'elsa,53034,info@ristorantedasimone.it,0577  926701
1115,100001,100,Ristorante,Il Ghirighio,"Via Di Migliana, 29","Migliana, Cantagallo",59025,info@ilghirighio.it,0574  981103
1116,100002,100,Bottega,Ristorante Biagio Pignatta Artimino,"Viale Papa Giovanni Xxiii, 1","Artimino, Carmignano",59015,ristorante@artimino.com,0055  8751406/427
1117,100002,100,Ristorante,Biagio Pignatta,Viale Papa Giovanni Xxiii,Carmignano,59015,ristorante@artimino.com,0558  751406
1118,100002,100,Ristorante,Villa La Ferdinanda,Viale Papa Giovanni Xxiii,Carmignano,59015,villa@artimino.com,0558  751426
1119,100002,100,Ristorante,Villa Le Farnete,"Via Macia, 136","Comeana, Carmignano",59015,info@ristorantelefarnete.it,0558  719747
1120,100002,100,Ristorante,Antica Osteria Dei Mercanti,Via Ser Lapo Mazzei  8,Carmignano,59015,info@osteriadeimercanti.net,0055  8711587-3451560760
1121,100002,100,Ristorante,Ristorante Enoteca Antica Torre,Piazza Matteotti 15,Carmignano,59015,info@hotelvillasanmichele.com,0055  8715872-0558712096
1122,100002,100,Bottega,Il Bacco Goloso,"Via 5 Martiri,3","Artimino, Carmignano",59015,simona.c75@virgilio.it,0558  751433
1123,100002,100,Bottega,"Macelleria ""beef & Pork""",Via Baccheretana 241,"Seano, Carmignano",59011,beefepork@aliceposta.it,0558  706041
1124,100003,100,Ristorante,Ristorante Casa La Querce,Via La Querce 43.45.47,Montemurlo,59013,news@ristorantecasalaquercemontemurlo.it,0574  683590
1125,100004,100,Ristorante,Ristorante Il Falcone,Piazza Xx Settembre 34,Poggio A Caiano,59016,info@ristoranteilfalcone.net,0558  77065
1126,100004,100,Ristorante,Ristorante La Furba,Via Statale 99,"Poggetto, Poggio A Caiano",59016,la.furba@virgilio.it,0558  705316
1127,100005,100,Ristorante,Il Piccolo Borgo,Via Del Ferro 390,"S. Maria A Colonica, Prato",59100,ilpiccoloborgo@gmail.com,0574  643060
1128,100005,100,Bottega,Alla Gusteria Nunquam,Via P. Ciotti 3/a/1,"Tavola, Prato",59014,info@allagusteria.it,0574  623992
1129,100005,100,Ristorante,Le Fontanelle,"Via Traversa  Il Crocifisso, 7",Prato,59100,info@lefontanellehotel.it,0574  730373
1130,100005,100,Bottega,"Alimentari Enoteca ""le Volte""","Via Roma, 409","Cafaggio, Prato",59100,levolte@alice.it,0574  631542
1131,100005,100,Bottega,Enogastronomia Calamai,"Via Firenze, 393",Prato,59100,info@enogastronomiacalamai.it,0057  4550009-3395691903
1132,100005,100,Ristorante,Il Capriolo,"Via Roma, 306","Grignano, Prato",59100,info@ristorantecapriolo.it,0574  1825326
1133,100005,100,Bottega,Il Buongustaio,"Via Catani, 38/40",Prato,59100,bim.ba_po@libero.it,0574  593398
1134,100005,100,Bottega,Latteria Zarini,"Via Zarini, 327",Prato,59100,torricellisimone@pec.it,0574  575862
1135,100005,100,Ristorante,Enosteria Mangia,"Via F.ferrucci, 173",Prato,59100,mely.luca@me.com,0574  572917
1136,100005,100,Bottega,Latteria Alimentari Ortofrutta Zarini,Via Zarini 327,Prato,59100,uffsegreteria@confesercenti.prato.it,0574  575862
1137,100005,100,Ristorante,Pepenero,"Via Zarini, 289",Prato,59100,ristorantepepenero@hotmail.it,0574  550353
1138,100005,100,Bottega,La Bottega Di Mugnai Orlando,"Via Zarini, 222",Prato,59100,info@labottegadimungai.it,0574  596943
1139,100005,100,Bottega,Macelleria Fiorentina,"Via Firenze, 40c",Prato,50100,macelleriafiorentina@gmail.com,0574  984600
1140,100005,100,Ristorante,Sfakinais The Restaurant,Via Torquato Tasso 17,Prato,59100,lapostadijonathan@gmail.com,0320  3413769
1141,100005,100,Ristorante,La Limonaia Di Villa Rospigliosi,"Via Firenze, 83",Prato,59100,info@ristorantelalimonaia.it,0574  592515
1142,100005,100,Bottega,"Cooperativa Vinicola ""chianti Montalbano""",Via Francesco Ferrucci 172/c,Prato,59100,info@pianetadivino.it,0574  578046
1143,100005,100,Ristorante,Sotto I'campanile Santa Trinita,"Via Roma, 2/4",Prato,59100,sottoicampanile@gmail.com,0057  4/621326
1144,100005,100,Ristorante,"Ristorante ""la Veranda""","Via Dell'arco, 10/12",Prato,59100,info@ristorantelaveranda.it,0574  38235
1145,100005,100,Ristorante,Razmataz,"Piazza Mercatale, 110",Prato,59100,enotecarazmataz@gmail.com,0574  448619
1146,100005,100,Bottega,Lo Schiaccino,Via Santa Caterina 1,"Centro Storico, Prato",59100,loschiaccino@gmail.com,0574  605154
1147,100005,100,Ristorante,Lo Scoglio,"Via Verdi, 42",Prato,59100,loscoglioprato@interfree.it,0574  22460
1148,100005,100,Bottega,Negozio Atipico (acquisto Prodotti Enogastronomici),Via Ricasoli 13,"Centro Storico, Prato",59100,info@stradavinicarmignano.it,0346  1441364
1149,100005,100,Bottega,Salumificio Macelleria Mannori Mario Angiolo,"Via Vergaio, 18/20",Prato,59100,mannori54b@tiscali.it,0057  4-811537
1150,100005,100,Bottega,Rino & Renato Emporio Alimentare,"Via Gobetti Piero, 1",Prato,59100,renatopale@aliceposta.it,0574  30713
1151,100005,100,Ristorante,Le Barrique Wine Bar,"Corso Mazzoni, 19",Prato,59100,s.marinai1@hotmail.it,0574  30151
1152,100005,100,Ristorante,Osteria Cibbé,"Piazza Mercatale, 49",Prato,59100,info@cibbe.it,0574  607509
1153,100005,100,Ristorante,Aroma Di...vino,"Via S. Stefano, 24",Prato,59100,info@pratoaromadivino.it,0057  4433800-3289557490
1154,100005,100,Bottega,Pastificio Ferraboschi,"Via Dei Tintori, 81","Centro Storico, Prato",59100,patriziaferraboschi@virgilio.it,0574  21638
1155,100005,100,Bottega,La Fattoressa Salumeria Di Lotti,"Via Della Sirena, 3-5",Prato,59100,stefano.lotti@tin.it,0574  27606
1156,100005,100,Bottega,Enoteca Gori,"Via Guizzelmi, 20",Prato,59100,info@enotecagori.it,039.  347.91.53.511
1157,100005,100,Ristorante,Da Giovanni - Cavallino Rosso,"Via Curtatone, 1/3 - Via Pistoiese 26/28",Prato,59100,cavallinorosso.prato@gmail.com,0574  23143
1158,100005,100,Ristorante,Maddalena,Piazza Sant'agostino 2,"Centro Storico, Prato",59100,libo2010@live.it,0338  6511245
1159,100005,100,Bottega,Enoteca Gori,Via Del Serraglio N. 39,Prato,59100,info@enotecagori.it,0347  .91.53.511
1160,100005,100,Bottega,Gastronomia Da Que' Ragazzi,"Via Filicaia, 6/8",Prato,59100,elisafusi@ymail.com,0574  33988
1161,100005,100,Bottega,Antico Forno Carnera S.a.s.,"Via Giovanni Pieraccioli , 11","Galciana, Prato",59100,anticofornocarnera1962@gmail.com,0339  5415232
1162,100005,100,Bottega,Delizie Toscane,Via Ciulli 21/d,"Galciana, Prato",59100,andrea.pecchioli@hotmail.it,0574  660279
1163,100005,100,Bottega,Gastronomia Tempestini Dal 1954,"Via Ciliani, 84",Prato,59100,mm.matteucci@gmail.com,0574  466671
1164,100005,100,Ristorante,Logli Mario,Via Di Carteano 1,"Filettole, Prato",59100,clarissa.pozzarini@gmail.com,0574  23010
