id,id_ristorante,ristorante_id,categoria,nome,prezzo,currency
5,403,403,Dessert,Tiramisu,8,EUR
1,404,404,Starters,Insalata,4,EUR
2,404,404,Primi,Pici al ragù di cinghiale,8,EUR
3,404,404,Secondi,Carne,15,EUR
4,404,404,Drink,Vino Locale,6,EUR
5,404,404,Dessert,Tiramisu,8,EUR
1,405,405,Starters,Insalata,4,EUR
2,405,405,Primi,Pici al ragù di cinghiale,8,EUR
3,405,405,Secondi,Carne,15,EUR
4,405,405,Drink,Vino Locale,6,EUR
5,405,405,Dessert,Tiramisu,8,EUR
1,406,406,Starters,Insalata,4,EUR
2,406,406,Primi,Pici al ragù di cinghiale,8,EUR
3,406,406,Secondi,Carne,15,EUR
4,406,406,Drink,Vino Locale,6,EUR
5,406,406,Dessert,Tiramisu,8,EUR
1,407,407,Starters,Insalata,4,EUR
2,407,407,Primi,Pici al ragù di cinghiale,8,EUR
3,407,407,Secondi,Carne,15,EUR
4,407,407,Drink,Vino Locale,6,EUR
5,407,407,Dessert,Tiramisu,8,EUR
1,408,408,Starters,Insalata,4,EUR
2,408,408,Primi,Pici al ragù di cinghiale,8,EUR
3,408,408,Secondi,Carne,15,EUR
4,408,408,Drink,Vino Locale,6,EUR
5,408,408,Dessert,Tiramisu,8,EUR
1,409,409,Starters,Insalata,4,EUR
2,409,409,Primi,Pici al ragù di cinghiale,8,EUR
3,409,409,Secondi,Carne,15,EUR
4,409,409,Drink,Vino Locale,6,EUR
5,409,409,Dessert,Tiramisu,8,EUR
1,410,410,Starters,Insalata,4,EUR
2,410,410,Primi,Pici al ragù di cinghiale,8,EUR
3,410,410,Secondi,Carne,15,EUR
4,410,410,Drink,Vino Locale,6,EUR
5,410,410,Dessert,Tiramisu,8,EUR
1,411,411,Starters,Insalata,4,EUR
2,411,411,Primi,Pici al ragù di cinghiale,8,EUR
3,411,411,Secondi,Carne,15,EUR
4,411,411,Drink,Vino Locale,6,EUR
5,411,411,Dessert,Tiramisu,8,EUR
1,412,412,Starters,Insalata,4,EUR
2,412,412,Primi,Pici al ragù di cinghiale,8,EUR
3,412,412,Secondi,Carne,15,EUR
4,412,412,Drink,Vino Locale,6,EUR
5,412,412,Dessert,Tiramisu,8,EUR
1,413,413,Starters,Insalata,4,EUR
2,413,413,Primi,Pici al ragù di cinghiale,8,EUR
3,413,413,Secondi,Carne,15,EUR
4,413,413,Drink,Vino Locale,6,EUR
5,413,413,Dessert,Tiramisu,8,EUR
1,414,414,Starters,Insalata,4,EUR
2,414,414,Primi,Pici al ragù di cinghiale,8,EUR
3,414,414,Secondi,Carne,15,EUR
4,414,414,Drink,Vino Locale,6,EUR
5,414,414,Dessert,Tiramisu,8,EUR
1,415,415,Starters,Insalata,4,EUR
2,415,415,Primi,Pici al ragù di cinghiale,8,EUR
3,415,415,Secondi,Carne,15,EUR
4,415,415,Drink,Vino Locale,6,EUR
5,415,415,Dessert,Tiramisu,8,EUR
1,416,416,Starters,Insalata,4,EUR
2,416,416,Primi,Pici al ragù di cinghiale,8,EUR
3,416,416,Secondi,Carne,15,EUR
4,416,416,Drink,Vino Locale,6,EUR
5,416,416,Dessert,Tiramisu,8,EUR
1,417,417,Starters,Insalata,4,EUR
2,417,417,Primi,Pici al ragù di cinghiale,8,EUR
3,417,417,Secondi,Carne,15,EUR
4,417,417,Drink,Vino Locale,6,EUR
5,417,417,Dessert,Tiramisu,8,EUR
1,418,418,Starters,Insalata,4,EUR
2,418,418,Primi,Pici al ragù di cinghiale,8,EUR
3,418,418,Secondi,Carne,15,EUR
4,418,418,Drink,Vino Locale,6,EUR
5,418,418,Dessert,Tiramisu,8,EUR
1,419,419,Starters,Insalata,4,EUR
2,419,419,Primi,Pici al ragù di cinghiale,8,EUR
3,419,419,Secondi,Carne,15,EUR
4,419,419,Drink,Vino Locale,6,EUR
5,419,419,Dessert,Tiramisu,8,EUR
1,420,420,Starters,Insalata,4,EUR
2,420,420,Primi,Pici al ragù di cinghiale,8,EUR
3,420,420,Secondi,Carne,15,EUR
4,420,420,Drink,Vino Locale,6,EUR
5,420,420,Dessert,Tiramisu,8,EUR
1,421,421,Starters,Insalata,4,EUR
2,421,421,Primi,Pici al ragù di cinghiale,8,EUR
3,421,421,Secondi,Carne,15,EUR
4,421,421,Drink,Vino Locale,6,EUR
5,421,421,Dessert,Tiramisu,8,EUR
1,422,422,Starters,Insalata,4,EUR
2,422,422,Primi,Pici al ragù di cinghiale,8,EUR
3,422,422,Secondi,Carne,15,EUR
4,422,422,Drink,Vino Locale,6,EUR
5,422,422,Dessert,Tiramisu,8,EUR
1,423,423,Starters,Insalata,4,EUR
2,423,423,Primi,Pici al ragù di cinghiale,8,EUR
3,423,423,Secondi,Carne,15,EUR
4,423,423,Drink,Vino Locale,6,EUR
5,423,423,Dessert,Tiramisu,8,EUR
1,424,424,Starters,Insalata,4,EUR
2,424,424,Primi,Pici al ragù di cinghiale,8,EUR
3,424,424,Secondi,Carne,15,EUR
4,424,424,Drink,Vino Locale,6,EUR
5,424,424,Dessert,Tiramisu,8,EUR
1,425,425,Starters,Insalata,4,EUR
2,425,425,Primi,Pici al ragù di cinghiale,8,EUR
3,425,425,Secondi,Carne,15,EUR
4,425,425,Drink,Vino Locale,6,EUR
5,425,425,Dessert,Tiramisu,8,EUR
1,426,426,Starters,Insalata,4,EUR
2,426,426,Primi,Pici al ragù di cinghiale,8,EUR
3,426,426,Secondi,Carne,15,EUR
4,426,426,Drink,Vino Locale,6,EUR
5,426,426,Dessert,Tiramisu,8,EUR
1,427,427,Starters,Insalata,4,EUR
2,427,427,Primi,Pici al ragù di cinghiale,8,EUR
3,427,427,Secondi,Carne,15,EUR
4,427,427,Drink,Vino Locale,6,EUR
5,427,427,Dessert,Tiramisu,8,EUR
1,428,428,Starters,Insalata,4,EUR
2,428,428,Primi,Pici al ragù di cinghiale,8,EUR
3,428,428,Secondi,Carne,15,EUR
4,428,428,Drink,Vino Locale,6,EUR
5,428,428,Dessert,Tiramisu,8,EUR
1,429,429,Starters,Insalata,4,EUR
2,429,429,Primi,Pici al ragù di cinghiale,8,EUR
3,429,429,Secondi,Carne,15,EUR
4,429,429,Drink,Vino Locale,6,EUR
5,429,429,Dessert,Tiramisu,8,EUR
1,430,430,Starters,Insalata,4,EUR
2,430,430,Primi,Pici al ragù di cinghiale,8,EUR
3,430,430,Secondi,Carne,15,EUR
4,430,430,Drink,Vino Locale,6,EUR
5,430,430,Dessert,Tiramisu,8,EUR
1,431,431,Starters,Insalata,4,EUR
2,431,431,Primi,Pici al ragù di cinghiale,8,EUR
3,431,431,Secondi,Carne,15,EUR
4,431,431,Drink,Vino Locale,6,EUR
5,431,431,Dessert,Tiramisu,8,EUR
1,432,432,Starters,Insalata,4,EUR
2,432,432,Primi,Pici al ragù di cinghiale,8,EUR
3,432,432,Secondi,Carne,15,EUR
4,432,432,Drink,Vino Locale,6,EUR
5,432,432,Dessert,Tiramisu,8,EUR
1,433,433,Starters,Insalata,4,EUR
2,433,433,Primi,Pici al ragù di cinghiale,8,EUR
3,433,433,Secondi,Carne,15,EUR
4,433,433,Drink,Vino Locale,6,EUR
5,433,433,Dessert,Tiramisu,8,EUR
1,434,434,Starters,Insalata,4,EUR
2,434,434,Primi,Pici al ragù di cinghiale,8,EUR
3,434,434,Secondi,Carne,15,EUR
4,434,434,Drink,Vino Locale,6,EUR
5,434,434,Dessert,Tiramisu,8,EUR
1,435,435,Starters,Insalata,4,EUR
2,435,435,Primi,Pici al ragù di cinghiale,8,EUR
3,435,435,Secondi,Carne,15,EUR
4,435,435,Drink,Vino Locale,6,EUR
5,435,435,Dessert,Tiramisu,8,EUR
1,436,436,Starters,Insalata,4,EUR
2,436,436,Primi,Pici al ragù di cinghiale,8,EUR
3,436,436,Secondi,Carne,15,EUR
4,436,436,Drink,Vino Locale,6,EUR
5,436,436,Dessert,Tiramisu,8,EUR
1,437,437,Starters,Insalata,4,EUR
2,437,437,Primi,Pici al ragù di cinghiale,8,EUR
3,437,437,Secondi,Carne,15,EUR
4,437,437,Drink,Vino Locale,6,EUR
5,437,437,Dessert,Tiramisu,8,EUR
1,438,438,Starters,Insalata,4,EUR
2,438,438,Primi,Pici al ragù di cinghiale,8,EUR
3,438,438,Secondi,Carne,15,EUR
4,438,438,Drink,Vino Locale,6,EUR
5,438,438,Dessert,Tiramisu,8,EUR
1,439,439,Starters,Insalata,4,EUR
2,439,439,Primi,Pici al ragù di cinghiale,8,EUR
3,439,439,Secondi,Carne,15,EUR
4,439,439,Drink,Vino Locale,6,EUR
5,439,439,Dessert,Tiramisu,8,EUR
1,440,440,Starters,Insalata,4,EUR
2,440,440,Primi,Pici al ragù di cinghiale,8,EUR
3,440,440,Secondi,Carne,15,EUR
4,440,440,Drink,Vino Locale,6,EUR
5,440,440,Dessert,Tiramisu,8,EUR
1,441,441,Starters,Insalata,4,EUR
2,441,441,Primi,Pici al ragù di cinghiale,8,EUR
3,441,441,Secondi,Carne,15,EUR
4,441,441,Drink,Vino Locale,6,EUR
5,441,441,Dessert,Tiramisu,8,EUR
1,442,442,Starters,Insalata,4,EUR
2,442,442,Primi,Pici al ragù di cinghiale,8,EUR
3,442,442,Secondi,Carne,15,EUR
4,442,442,Drink,Vino Locale,6,EUR
5,442,442,Dessert,Tiramisu,8,EUR
1,443,443,Starters,Insalata,4,EUR
2,443,443,Primi,Pici al ragù di cinghiale,8,EUR
3,443,443,Secondi,Carne,15,EUR
4,443,443,Drink,Vino Locale,6,EUR
5,443,443,Dessert,Tiramisu,8,EUR
1,444,444,Starters,Insalata,4,EUR
2,444,444,Primi,Pici al ragù di cinghiale,8,EUR
3,444,444,Secondi,Carne,15,EUR
4,444,444,Drink,Vino Locale,6,EUR
5,444,444,Dessert,Tiramisu,8,EUR
1,445,445,Starters,Insalata,4,EUR
2,445,445,Primi,Pici al ragù di cinghiale,8,EUR
3,445,445,Secondi,Carne,15,EUR
4,445,445,Drink,Vino Locale,6,EUR
5,445,445,Dessert,Tiramisu,8,EUR
1,446,446,Starters,Insalata,4,EUR
2,446,446,Primi,Pici al ragù di cinghiale,8,EUR
3,446,446,Secondi,Carne,15,EUR
4,446,446,Drink,Vino Locale,6,EUR
5,446,446,Dessert,Tiramisu,8,EUR
1,447,447,Starters,Insalata,4,EUR
2,447,447,Primi,Pici al ragù di cinghiale,8,EUR
3,447,447,Secondi,Carne,15,EUR
4,447,447,Drink,Vino Locale,6,EUR
5,447,447,Dessert,Tiramisu,8,EUR
1,448,448,Starters,Insalata,4,EUR
2,448,448,Primi,Pici al ragù di cinghiale,8,EUR
3,448,448,Secondi,Carne,15,EUR
4,448,448,Drink,Vino Locale,6,EUR
5,448,448,Dessert,Tiramisu,8,EUR
1,449,449,Starters,Insalata,4,EUR
2,449,449,Primi,Pici al ragù di cinghiale,8,EUR
3,449,449,Secondi,Carne,15,EUR
4,449,449,Drink,Vino Locale,6,EUR
5,449,449,Dessert,Tiramisu,8,EUR
1,450,450,Starters,Insalata,4,EUR
2,450,450,Primi,Pici al ragù di cinghiale,8,EUR
3,450,450,Secondi,Carne,15,EUR
4,450,450,Drink,Vino Locale,6,EUR
5,450,450,Dessert,Tiramisu,8,EUR
1,451,451,Starters,Insalata,4,EUR
2,451,451,Primi,Pici al ragù di cinghiale,8,EUR
3,451,451,Secondi,Carne,15,EUR
4,451,451,Drink,Vino Locale,6,EUR
5,451,451,Dessert,Tiramisu,8,EUR
1,452,452,Starters,Insalata,4,EUR
2,452,452,Primi,Pici al ragù di cinghiale,8,EUR
3,452,452,Secondi,Carne,15,EUR
4,452,452,Drink,Vino Locale,6,EUR
5,452,452,Dessert,Tiramisu,8,EUR
1,453,453,Starters,Insalata,4,EUR
2,453,453,Primi,Pici al ragù di cinghiale,8,EUR
3,453,453,Secondi,Carne,15,EUR
4,453,453,Drink,Vino Locale,6,EUR
5,453,453,Dessert,Tiramisu,8,EUR
1,454,454,Starters,Insalata,4,EUR
2,454,454,Primi,Pici al ragù di cinghiale,8,EUR
3,454,454,Secondi,Carne,15,EUR
4,454,454,Drink,Vino Locale,6,EUR
5,454,454,Dessert,Tiramisu,8,EUR
1,455,455,Starters,Insalata,4,EUR
2,455,455,Primi,Pici al ragù di cinghiale,8,EUR
3,455,455,Secondi,Carne,15,EUR
4,455,455,Drink,Vino Locale,6,EUR
5,455,455,Dessert,Tiramisu,8,EUR
1,456,456,Starters,Insalata,4,EUR
2,456,456,Primi,Pici al ragù di cinghiale,8,EUR
3,456,456,Secondi,Carne,15,EUR
4,456,456,Drink,Vino Locale,6,EUR
5,456,456,Dessert,Tiramisu,8,EUR
1,457,457,Starters,Insalata,4,EUR
2,457,457,Primi,Pici al ragù di cinghiale,8,EUR
3,457,457,Secondi,Carne,15,EUR
4,457,457,Drink,Vino Locale,6,EUR
5,457,457,Dessert,Tiramisu,8,EUR
1,458,458,Starters,Insalata,4,EUR
2,458,458,Primi,Pici al ragù di cinghiale,8,EUR
3,458,458,Secondi,Carne,15,EUR
4,458,458,Drink,Vino Locale,6,EUR
5,458,458,Dessert,Tiramisu,8,EUR
1,459,459,Starters,Insalata,4,EUR
2,459,459,Primi,Pici al ragù di cinghiale,8,EUR
3,459,459,Secondi,Carne,15,EUR
4,459,459,Drink,Vino Locale,6,EUR
5,459,459,Dessert,Tiramisu,8,EUR
1,460,460,Starters,Insalata,4,EUR
2,460,460,Primi,Pici al ragù di cinghiale,8,EUR
3,460,460,Secondi,Carne,15,EUR
4,460,460,Drink,Vino Locale,6,EUR
5,460,460,Dessert,Tiramisu,8,EUR
1,461,461,Starters,Insalata,4,EUR
2,461,461,Primi,Pici al ragù di cinghiale,8,EUR
3,461,461,Secondi,Carne,15,EUR
4,461,461,Drink,Vino Locale,6,EUR
5,461,461,Dessert,Tiramisu,8,EUR
1,462,462,Starters,Insalata,4,EUR
2,462,462,Primi,Pici al ragù di cinghiale,8,EUR
3,462,462,Secondi,Carne,15,EUR
4,462,462,Drink,Vino Locale,6,EUR
5,462,462,Dessert,Tiramisu,8,EUR
1,463,463,Starters,Insalata,4,EUR
2,463,463,Primi,Pici al ragù di cinghiale,8,EUR
3,463,463,Secondi,Carne,15,EUR
4,463,463,Drink,Vino Locale,6,EUR
5,463,463,Dessert,Tiramisu,8,EUR
1,464,464,Starters,Insalata,4,EUR
2,464,464,Primi,Pici al ragù di cinghiale,8,EUR
3,464,464,Secondi,Carne,15,EUR
4,464,464,Drink,Vino Locale,6,EUR
5,464,464,Dessert,Tiramisu,8,EUR
1,465,465,Starters,Insalata,4,EUR
2,465,465,Primi,Pici al ragù di cinghiale,8,EUR
3,465,465,Secondi,Carne,15,EUR
4,465,465,Drink,Vino Locale,6,EUR
5,465,465,Dessert,Tiramisu,8,EUR
1,466,466,Starters,Insalata,4,EUR
2,466,466,Primi,Pici al ragù di cinghiale,8,EUR
3,466,466,Secondi,Carne,15,EUR
4,466,466,Drink,Vino Locale,6,EUR
5,466,466,Dessert,Tiramisu,8,EUR
1,467,467,Starters,Insalata,4,EUR
2,467,467,Primi,Pici al ragù di cinghiale,8,EUR
3,467,467,Secondi,Carne,15,EUR
4,467,467,Drink,Vino Locale,6,EUR
5,467,467,Dessert,Tiramisu,8,EUR
1,468,468,Starters,Insalata,4,EUR
2,468,468,Primi,Pici al ragù di cinghiale,8,EUR
3,468,468,Secondi,Carne,15,EUR
4,468,468,Drink,Vino Locale,6,EUR
5,468,468,Dessert,Tiramisu,8,EUR
1,469,469,Starters,Insalata,4,EUR
2,469,469,Primi,Pici al ragù di cinghiale,8,EUR
3,469,469,Secondi,Carne,15,EUR
4,469,469,Drink,Vino Locale,6,EUR
5,469,469,Dessert,Tiramisu,8,EUR
1,470,470,Starters,Insalata,4,EUR
2,470,470,Primi,Pici al ragù di cinghiale,8,EUR
3,470,470,Secondi,Carne,15,EUR
4,470,470,Drink,Vino Locale,6,EUR
5,470,470,Dessert,Tiramisu,8,EUR
1,471,471,Starters,Insalata,4,EUR
2,471,471,Primi,Pici al ragù di cinghiale,8,EUR
3,471,471,Secondi,Carne,15,EUR
4,471,471,Drink,Vino Locale,6,EUR
5,471,471,Dessert,Tiramisu,8,EUR
1,472,472,Starters,Insalata,4,EUR
2,472,472,Primi,Pici al ragù di cinghiale,8,EUR
3,472,472,Secondi,Carne,15,EUR
4,472,472,Drink,Vino Locale,6,EUR
5,472,472,Dessert,Tiramisu,8,EUR
1,473,473,Starters,Insalata,4,EUR
2,473,473,Primi,Pici al ragù di cinghiale,8,EUR
3,473,473,Secondi,Carne,15,EUR
4,473,473,Drink,Vino Locale,6,EUR
5,473,473,Dessert,Tiramisu,8,EUR
1,474,474,Starters,Insalata,4,EUR
2,474,474,Primi,Pici al ragù di cinghiale,8,EUR
3,474,474,Secondi,Carne,15,EUR
4,474,474,Drink,Vino Locale,6,EUR
5,474,474,Dessert,Tiramisu,8,EUR
1,475,475,Starters,Insalata,4,EUR
2,475,475,Primi,Pici al ragù di cinghiale,8,EUR
3,475,475,Secondi,Carne,15,EUR
4,475,475,Drink,Vino Locale,6,EUR
5,475,475,Dessert,Tiramisu,8,EUR
1,476,476,Starters,Insalata,4,EUR
2,476,476,Primi,Pici al ragù di cinghiale,8,EUR
3,476,476,Secondi,Carne,15,EUR
4,476,476,Drink,Vino Locale,6,EUR
5,476,476,Dessert,Tiramisu,8,EUR
1,477,477,Starters,Insalata,4,EUR
2,477,477,Primi,Pici al ragù di cinghiale,8,EUR
3,477,477,Secondi,Carne,15,EUR
4,477,477,Drink,Vino Locale,6,EUR
5,477,477,Dessert,Tiramisu,8,EUR
1,478,478,Starters,Insalata,4,EUR
2,478,478,Primi,Pici al ragù di cinghiale,8,EUR
3,478,478,Secondi,Carne,15,EUR
4,478,478,Drink,Vino Locale,6,EUR
5,478,478,Dessert,Tiramisu,8,EUR
1,479,479,Starters,Insalata,4,EUR
2,479,479,Primi,Pici al ragù di cinghiale,8,EUR
3,479,479,Secondi,Carne,15,EUR
4,479,479,Drink,Vino Locale,6,EUR
5,479,479,Dessert,Tiramisu,8,EUR
1,480,480,Starters,Insalata,4,EUR
2,480,480,Primi,Pici al ragù di cinghiale,8,EUR
3,480,480,Secondi,Carne,15,EUR
4,480,480,Drink,Vino Locale,6,EUR
5,480,480,Dessert,Tiramisu,8,EUR
1,481,481,Starters,Insalata,4,EUR
2,481,481,Primi,Pici al ragù di cinghiale,8,EUR
3,481,481,Secondi,Carne,15,EUR
4,481,481,Drink,Vino Locale,6,EUR
5,481,481,Dessert,Tiramisu,8,EUR
1,482,482,Starters,Insalata,4,EUR
2,482,482,Primi,Pici al ragù di cinghiale,8,EUR
3,482,482,Secondi,Carne,15,EUR
4,482,482,Drink,Vino Locale,6,EUR
5,482,482,Dessert,Tiramisu,8,EUR
1,483,483,Starters,Insalata,4,EUR
2,483,483,Primi,Pici al ragù di cinghiale,8,EUR
3,483,483,Secondi,Carne,15,EUR
4,483,483,Drink,Vino Locale,6,EUR
5,483,483,Dessert,Tiramisu,8,EUR
1,484,484,Starters,Insalata,4,EUR
2,484,484,Primi,Pici al ragù di cinghiale,8,EUR
3,484,484,Secondi,Carne,15,EUR
4,484,484,Drink,Vino Locale,6,EUR
5,484,484,Dessert,Tiramisu,8,EUR
1,485,485,Starters,Insalata,4,EUR
2,485,485,Primi,Pici al ragù di cinghiale,8,EUR
3,485,485,Secondi,Carne,15,EUR
4,485,485,Drink,Vino Locale,6,EUR
5,485,485,Dessert,Tiramisu,8,EUR
1,486,486,Starters,Insalata,4,EUR
2,486,486,Primi,Pici al ragù di cinghiale,8,EUR
3,486,486,Secondi,Carne,15,EUR
4,486,486,Drink,Vino Locale,6,EUR
5,486,486,Dessert,Tiramisu,8,EUR
1,487,487,Starters,Insalata,4,EUR
2,487,487,Primi,Pici al ragù di cinghiale,8,EUR
3,487,487,Secondi,Carne,15,EUR
4,487,487,Drink,Vino Locale,6,EUR
5,487,487,Dessert,Tiramisu,8,EUR
1,488,488,Starters,Insalata,4,EUR
2,488,488,Primi,Pici al ragù di cinghiale,8,EUR
3,488,488,Secondi,Carne,15,EUR
4,488,488,Drink,Vino Locale,6,EUR
5,488,488,Dessert,Tiramisu,8,EUR
1,489,489,Starters,Insalata,4,EUR
2,489,489,Primi,Pici al ragù di cinghiale,8,EUR
3,489,489,Secondi,Carne,15,EUR
4,489,489,Drink,Vino Locale,6,EUR
5,489,489,Dessert,Tiramisu,8,EUR
1,490,490,Starters,Insalata,4,EUR
2,490,490,Primi,Pici al ragù di cinghiale,8,EUR
3,490,490,Secondi,Carne,15,EUR
4,490,490,Drink,Vino Locale,6,EUR
5,490,490,Dessert,Tiramisu,8,EUR
1,491,491,Starters,Insalata,4,EUR
2,491,491,Primi,Pici al ragù di cinghiale,8,EUR
3,491,491,Secondi,Carne,15,EUR
4,491,491,Drink,Vino Locale,6,EUR
5,491,491,Dessert,Tiramisu,8,EUR
1,492,492,Starters,Insalata,4,EUR
2,492,492,Primi,Pici al ragù di cinghiale,8,EUR
3,492,492,Secondi,Carne,15,EUR
4,492,492,Drink,Vino Locale,6,EUR
5,492,492,Dessert,Tiramisu,8,EUR
1,493,493,Starters,Insalata,4,EUR
2,493,493,Primi,Pici al ragù di cinghiale,8,EUR
3,493,493,Secondi,Carne,15,EUR
4,493,493,Drink,Vino Locale,6,EUR
5,493,493,Dessert,Tiramisu,8,EUR
1,494,494,Starters,Insalata,4,EUR
2,494,494,Primi,Pici al ragù di cinghiale,8,EUR
3,494,494,Secondi,Carne,15,EUR
4,494,494,Drink,Vino Locale,6,EUR
5,494,494,Dessert,Tiramisu,8,EUR
1,495,495,Starters,Insalata,4,EUR
2,495,495,Primi,Pici al ragù di cinghiale,8,EUR
3,495,495,Secondi,Carne,15,EUR
4,495,495,Drink,Vino Locale,6,EUR
5,495,495,Dessert,Tiramisu,8,EUR
1,496,496,Starters,Insalata,4,EUR
2,496,496,Primi,Pici al ragù di cinghiale,8,EUR
3,496,496,Secondi,Carne,15,EUR
4,496,496,Drink,Vino Locale,6,EUR
5,496,496,Dessert,Tiramisu,8,EUR
1,497,497,Starters,Insalata,4,EUR
2,497,497,Primi,Pici al ragù di cinghiale,8,EUR
3,497,497,Secondi,Carne,15,EUR
4,497,497,Drink,Vino Locale,6,EUR
5,497,497,Dessert,Tiramisu,8,EUR
1,498,498,Starters,Insalata,4,EUR
2,498,498,Primi,Pici al ragù di cinghiale,8,EUR
3,498,498,Secondi,Carne,15,EUR
4,498,498,Drink,Vino Locale,6,EUR
5,498,498,Dessert,Tiramisu,8,EUR
1,499,499,Starters,Insalata,4,EUR
2,499,499,Primi,Pici al ragù di cinghiale,8,EUR
3,499,499,Secondi,Carne,15,EUR
4,499,499,Drink,Vino Locale,6,EUR
5,499,499,Dessert,Tiramisu,8,EUR
1,500,500,Starters,Insalata,4,EUR
2,500,500,Primi,Pici al ragù di cinghiale,8,EUR
3,500,500,Secondi,Carne,15,EUR
4,500,500,Drink,Vino Locale,6,EUR
5,500,500,Dessert,Tiramisu,8,EUR
1,501,501,Starters,Insalata,4,EUR
2,501,501,Primi,Pici al ragù di cinghiale,8,EUR
3,501,501,Secondi,Carne,15,EUR
4,501,501,Drink,Vino Locale,6,EUR
5,501,501,Dessert,Tiramisu,8,EUR
1,502,502,Starters,Insalata,4,EUR
2,502,502,Primi,Pici al ragù di cinghiale,8,EUR
3,502,502,Secondi,Carne,15,EUR
4,502,502,Drink,Vino Locale,6,EUR
5,502,502,Dessert,Tiramisu,8,EUR
1,503,503,Starters,Insalata,4,EUR
2,503,503,Primi,Pici al ragù di cinghiale,8,EUR
3,503,503,Secondi,Carne,15,EUR
4,503,503,Drink,Vino Locale,6,EUR
5,503,503,Dessert,Tiramisu,8,EUR
1,504,504,Starters,Insalata,4,EUR
2,504,504,Primi,Pici al ragù di cinghiale,8,EUR
3,504,504,Secondi,Carne,15,EUR
4,504,504,Drink,Vino Locale,6,EUR
5,504,504,Dessert,Tiramisu,8,EUR
1,505,505,Starters,Insalata,4,EUR
2,505,505,Primi,Pici al ragù di cinghiale,8,EUR
3,505,505,Secondi,Carne,15,EUR
4,505,505,Drink,Vino Locale,6,EUR
5,505,505,Dessert,Tiramisu,8,EUR
1,506,506,Starters,Insalata,4,EUR
2,506,506,Primi,Pici al ragù di cinghiale,8,EUR
3,506,506,Secondi,Carne,15,EUR
4,506,506,Drink,Vino Locale,6,EUR
5,506,506,Dessert,Tiramisu,8,EUR
1,507,507,Starters,Insalata,4,EUR
2,507,507,Primi,Pici al ragù di cinghiale,8,EUR
3,507,507,Secondi,Carne,15,EUR
4,507,507,Drink,Vino Locale,6,EUR
5,507,507,Dessert,Tiramisu,8,EUR
1,508,508,Starters,Insalata,4,EUR
2,508,508,Primi,Pici al ragù di cinghiale,8,EUR
3,508,508,Secondi,Carne,15,EUR
4,508,508,Drink,Vino Locale,6,EUR
5,508,508,Dessert,Tiramisu,8,EUR
1,509,509,Starters,Insalata,4,EUR
2,509,509,Primi,Pici al ragù di cinghiale,8,EUR
3,509,509,Secondi,Carne,15,EUR
4,509,509,Drink,Vino Locale,6,EUR
5,509,509,Dessert,Tiramisu,8,EUR
1,510,510,Starters,Insalata,4,EUR
2,510,510,Primi,Pici al ragù di cinghiale,8,EUR
3,510,510,Secondi,Carne,15,EUR
4,510,510,Drink,Vino Locale,6,EUR
5,510,510,Dessert,Tiramisu,8,EUR
1,511,511,Starters,Insalata,4,EUR
2,511,511,Primi,Pici al ragù di cinghiale,8,EUR
3,511,511,Secondi,Carne,15,EUR
4,511,511,Drink,Vino Locale,6,EUR
5,511,511,Dessert,Tiramisu,8,EUR
1,512,512,Starters,Insalata,4,EUR
2,512,512,Primi,Pici al ragù di cinghiale,8,EUR
3,512,512,Secondi,Carne,15,EUR
4,512,512,Drink,Vino Locale,6,EUR
5,512,512,Dessert,Tiramisu,8,EUR
1,513,513,Starters,Insalata,4,EUR
2,513,513,Primi,Pici al ragù di cinghiale,8,EUR
3,513,513,Secondi,Carne,15,EUR
4,513,513,Drink,Vino Locale,6,EUR
5,513,513,Dessert,Tiramisu,8,EUR
1,514,514,Starters,Insalata,4,EUR
2,514,514,Primi,Pici al ragù di cinghiale,8,EUR
3,514,514,Secondi,Carne,15,EUR
4,514,514,Drink,Vino Locale,6,EUR
5,514,514,Dessert,Tiramisu,8,EUR
1,515,515,Starters,Insalata,4,EUR
2,515,515,Primi,Pici al ragù di cinghiale,8,EUR
3,515,515,Secondi,Carne,15,EUR
4,515,515,Drink,Vino Locale,6,EUR
5,515,515,Dessert,Tiramisu,8,EUR
1,516,516,Starters,Insalata,4,EUR
2,516,516,Primi,Pici al ragù di cinghiale,8,EUR
3,516,516,Secondi,Carne,15,EUR
4,516,516,Drink,Vino Locale,6,EUR
5,516,516,Dessert,Tiramisu,8,EUR
1,517,517,Starters,Insalata,4,EUR
2,517,517,Primi,Pici al ragù di cinghiale,8,EUR
3,517,517,Secondi,Carne,15,EUR
4,517,517,Drink,Vino Locale,6,EUR
5,517,517,Dessert,Tiramisu,8,EUR
1,518,518,Starters,Insalata,4,EUR
2,518,518,Primi,Pici al ragù di cinghiale,8,EUR
3,518,518,Secondi,Carne,15,EUR
4,518,518,Drink,Vino Locale,6,EUR
5,518,518,Dessert,Tiramisu,8,EUR
1,519,519,Starters,Insalata,4,EUR
2,519,519,Primi,Pici al ragù di cinghiale,8,EUR
3,519,519,Secondi,Carne,15,EUR
4,519,519,Drink,Vino Locale,6,EUR
5,519,519,Dessert,Tiramisu,8,EUR
1,520,520,Starters,Insalata,4,EUR
2,520,520,Primi,Pici al ragù di cinghiale,8,EUR
3,520,520,Secondi,Carne,15,EUR
4,520,520,Drink,Vino Locale,6,EUR
5,520,520,Dessert,Tiramisu,8,EUR
1,521,521,Starters,Insalata,4,EUR
